id,gender,idg,condtn,wave,round,position,positin1,order,partner,pid,match,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,met_o,age,field_cd,race,imprace,imprelig,goal,date,go_out,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,expnum,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr4_1,sinc4_1,intel4_1,fun4_1,amb4_1,shar4_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1,attr5_1,sinc5_1,intel5_1,fun5_1,amb5_1,dec,attr,sinc,intel,fun,amb,shar,like,prob,met,match_es,attr1_s,sinc1_s,intel1_s,fun1_s,amb1_s,shar1_s,attr3_s,sinc3_s,intel3_s,fun3_s,amb3_s,satis_2,length,numdat_2,attr7_2,sinc7_2,intel7_2,fun7_2,amb7_2,shar7_2,attr1_2,sinc1_2,intel1_2,fun1_2,amb1_2,shar1_2,attr4_2,sinc4_2,intel4_2,fun4_2,amb4_2,shar4_2,attr2_2,sinc2_2,intel2_2,fun2_2,amb2_2,shar2_2,attr3_2,sinc3_2,intel3_2,fun3_2,amb3_2,attr5_2,sinc5_2,intel5_2,fun5_2,amb5_2,you_call,them_cal,date_3,numdat_3,num_in_3,attr1_3,sinc1_3,intel1_3,fun1_3,amb1_3,shar1_3,attr7_3,sinc7_3,intel7_3,fun7_3,amb7_3,shar7_3,attr4_3,sinc4_3,intel4_3,fun4_3,amb4_3,shar4_3,attr2_3,sinc2_3,intel2_3,fun2_3,amb2_3,shar2_3,attr3_3,sinc3_3,intel3_3,fun3_3,amb3_3,attr5_3,sinc5_3,intel5_3,fun5_3,amb5_3,lawyer_c,academic_c,psychologist_c,doctor/med_c,engineer_c,creative_art/entertain_c,business/entrepreur,real_estate_c,international/human_affairs_c,undecided,speech_pathology_c,undecided,politics_c,sports/athletics_c,other_c,journalism_c,architecture_c,other,law,math,social science/psych,med/biotech,engineering,english/journalism,"history, religion, philosophy","business, econ, finance",education,"bio, chem, physics",social work,undecided,"poli-sci, inter affairs",film,fine arts,languages,architect,other,field_not_submitted,black,caucasian,latino,asian,other,black_o,caucasian_o,latino_o,asian_o,other_o,iid
7.0,1.0,14.0,2.0,7.0,16.0,8.5,4.0,8.5,8.5,149.5,0.125,0.33187500000000003,0.625,27.9375,2.5625,13.676874999999999,17.999374999999997,18.843749999999996,17.74125,16.954375,14.783750000000001,0.375,6.6875,7.8125,8.125,7.0,6.857142857142857,6.333333333333333,6.8125,5.6875,1.9375,27.0,7.0,2.0,1.0,1.0,1.0,6.0,2.0,2.0,7.0,5.0,5.0,6.0,7.0,7.0,7.0,1.0,3.0,7.0,2.0,5.0,6.0,4.0,6.0,2.0,2.0,5.0,,20.509999999999998,23.07999999999999,20.509999999999998,17.949999999999996,2.56,15.379999999999997,8.0,5.0,5.0,5.0,5.0,5.0,21.88,15.629999999999997,15.629999999999997,15.629999999999997,15.629999999999997,15.629999999999997,7.0,9.0,6.0,9.0,4.0,,,,,,0.3125,7.25,8.0,8.1875,7.416666666666667,7.2,6.25,6.9375,4.3125,0.0625,3.0,19.050000000000004,21.430000000000003,21.430000000000003,16.67000000000001,9.52,11.900000000000004,8.0,9.0,9.0,7.0,3.0,7.0,3.0,3.0,,,,,,,19.509999999999998,21.949999999999992,21.949999999999992,17.069999999999997,7.319999999999997,12.199999999999998,9.0,7.0,7.0,8.0,6.0,7.0,16.67000000000001,16.67000000000001,16.67000000000001,16.67000000000001,16.67000000000001,16.67000000000001,8.0,9.0,9.0,6.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0625,0.625,0.0,0.3125,0.0,164
8.0,1.0,16.0,2.0,7.0,16.0,8.5,12.0,8.5,8.5,149.5,0.1875,0.42437500000000006,0.625,27.9375,2.5625,13.676874999999999,17.999374999999997,18.843749999999996,17.74125,16.954375,14.783750000000001,0.25,7.375,7.0625,6.8125,5.6,5.785714285714286,5.3076923076923075,5.4,4.533333333333333,2.0,30.0,13.0,2.0,4.0,7.0,3.0,6.0,3.0,6.0,3.0,1.0,6.0,6.0,7.0,7.0,2.0,1.0,1.0,10.0,8.0,8.0,8.0,5.0,5.0,2.0,2.0,6.0,,16.67000000000001,12.5,20.82999999999999,18.75,12.5,18.75,10.0,6.0,6.0,8.0,2.0,6.0,9.090000000000002,20.449999999999996,18.180000000000003,20.449999999999996,13.639999999999997,18.180000000000003,8.0,6.0,7.0,9.0,2.0,,,,,,0.4375,7.9375,8.1875,8.625,7.0625,7.6875,5.125,6.5625,4.4375,0.0,3.0,18.180000000000003,18.180000000000003,22.73,13.639999999999997,9.090000000000002,18.180000000000003,8.0,8.0,9.0,5.0,5.0,8.0,1.0,2.0,,,,,,,19.509999999999998,19.509999999999998,21.949999999999992,14.629999999999997,7.319999999999997,17.069999999999997,9.0,8.0,5.0,7.0,2.0,5.0,13.949999999999996,18.6,16.28,16.28,18.6,16.28,8.0,7.0,9.0,5.0,3.0,,,,,,2.0,0.0,1.0,2.0,,17.78,17.78,20.0,15.56,11.110000000000003,17.78,,,,,,,9.0,7.0,5.0,7.0,3.0,6.0,5.0,7.0,7.0,8.0,9.0,,8.0,7.0,9.0,5.0,4.0,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0625,0.625,0.0,0.3125,0.0,165
9.0,1.0,18.0,2.0,7.0,16.0,8.5,2.0,8.5,8.5,149.5,0.1875,0.28750000000000003,0.0,27.9375,2.5625,13.676874999999999,17.999374999999997,18.843749999999996,17.74125,16.954375,14.783750000000001,0.25,6.875,6.5625,7.0625,6.3125,7.384615384615385,5.75,6.0,5.1875,1.8125,26.0,8.0,6.0,1.0,9.0,5.0,5.0,2.0,7.0,5.0,5.0,9.0,4.0,4.0,2.0,5.0,1.0,3.0,9.0,1.0,5.0,8.0,7.0,10.0,1.0,7.0,6.0,,27.779999999999994,19.44,19.44,27.779999999999994,2.7800000000000007,2.7800000000000007,10.0,8.0,8.0,8.0,6.0,7.0,21.740000000000006,15.22,15.22,15.22,17.389999999999993,15.22,7.0,7.0,7.0,7.0,7.0,,,,,,0.5,6.5625,7.125,7.6,6.8125,8.5,,6.733333333333333,3.1333333333333333,0.3125,1.0,22.220000000000006,22.220000000000006,22.220000000000006,22.220000000000006,5.560000000000001,5.560000000000001,6.0,6.0,6.0,6.0,6.0,2.0,3.0,2.0,,,,,,,25.0,20.0,20.0,25.0,5.0,5.0,10.0,7.0,5.0,8.0,5.0,7.0,19.15,19.15,14.889999999999993,14.889999999999993,21.279999999999994,10.639999999999997,7.0,7.0,7.0,7.0,5.0,,,,,,1.0,0.0,1.0,1.0,,16.67000000000001,16.67000000000001,16.67000000000001,16.67000000000001,16.67000000000001,16.67000000000001,,,,,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,7.0,7.0,7.0,7.0,7.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0625,0.625,0.0,0.3125,0.0,166
10.0,1.0,20.0,2.0,7.0,16.0,8.5,10.0,8.5,8.5,149.5,0.1875,0.14562499999999998,0.625,27.9375,2.5625,13.676874999999999,17.999374999999997,18.843749999999996,17.74125,16.954375,14.783750000000001,0.25,5.9375,6.8125,7.4375,6.75,6.5,5.714285714285714,5.733333333333333,4.625,2.0,23.0,10.0,2.0,1.0,1.0,2.0,6.0,2.0,2.0,9.0,9.0,8.0,6.0,8.0,8.0,9.0,2.0,5.0,6.0,5.0,6.0,8.0,6.0,7.0,3.0,2.0,3.0,,18.6,13.949999999999996,18.6,16.28,16.28,16.28,9.0,5.0,6.0,8.0,5.0,5.0,13.639999999999997,18.180000000000003,20.449999999999996,13.639999999999997,15.909999999999998,18.180000000000003,6.0,7.0,7.0,7.0,5.0,,,,,,0.625,5.25,6.4375,6.125,5.0625,4.625,3.9375,5.1875,4.0,0.0,4.0,,,,,,,,,,,,6.0,1.0,3.0,,,,,,,19.050000000000004,14.289999999999994,19.050000000000004,16.67000000000001,16.67000000000001,14.289999999999994,9.0,5.0,6.0,8.0,7.0,8.0,13.639999999999997,18.180000000000003,20.449999999999996,15.909999999999998,13.639999999999997,18.180000000000003,6.0,5.0,6.0,6.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0625,0.625,0.0,0.3125,0.0,167
11.0,1.0,22.0,2.0,7.0,16.0,8.5,15.0,8.5,8.5,149.5,0.0625,0.19437500000000002,0.3125,27.9375,2.5625,13.676874999999999,17.999374999999997,18.843749999999996,17.74125,16.954375,14.783750000000001,0.1875,4.875,7.375,7.6875,6.4,6.571428571428571,5.363636363636363,5.6875,5.5,1.9375,23.0,10.0,4.0,1.0,1.0,1.0,4.0,2.0,10.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,3.0,3.0,5.0,3.0,5.0,5.0,5.0,3.0,3.0,3.0,5.0,,11.110000000000003,17.78,17.78,17.78,17.78,17.78,8.0,8.0,8.0,8.0,8.0,8.0,16.67000000000001,16.67000000000001,16.67000000000001,16.67000000000001,16.67000000000001,16.67000000000001,5.0,5.0,5.0,5.0,5.0,,,,,,0.625,6.6875,7.1875,7.1875,6.875,6.8125,6.5,6.8125,6.875,0.0625,5.0,15.56,17.78,17.78,17.78,13.330000000000005,17.78,6.0,6.0,6.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0625,0.625,0.0,0.3125,0.0,168
12.0,1.0,24.0,2.0,7.0,16.0,8.5,5.0,8.5,8.5,149.5,0.3125,0.21125000000000002,0.625,27.9375,2.5625,13.676874999999999,17.999374999999997,18.843749999999996,17.74125,16.954375,14.783750000000001,0.8125,8.0625,8.0625,8.375,7.6875,7.571428571428571,6.928571428571429,7.625,5.75,1.875,28.0,10.0,2.0,2.0,3.0,2.0,6.0,2.0,2.0,10.0,7.0,8.0,9.0,9.0,7.0,7.0,1.0,6.0,4.0,2.0,7.0,6.0,8.0,8.0,4.0,4.0,6.0,,17.78,20.0,17.78,15.56,15.56,13.330000000000005,10.0,6.0,7.0,9.0,6.0,9.0,20.0,15.56,17.78,17.78,15.56,13.330000000000005,7.0,9.0,7.0,8.0,7.0,,,,,,0.375,8.5625,8.4375,8.6875,8.066666666666666,8.3125,7.785714285714286,8.3125,7.875,0.125,,,,,,,,,,,,,6.0,1.0,1.0,,,,,,,18.75,18.75,16.67000000000001,16.67000000000001,14.580000000000005,14.580000000000005,9.0,7.0,7.0,9.0,6.0,7.0,18.75,18.75,16.67000000000001,16.67000000000001,14.580000000000005,14.580000000000005,8.0,9.0,8.0,7.0,7.0,,,,,,1.0,0.0,0.0,,,16.32999999999999,18.37,18.37,16.32999999999999,16.32999999999999,14.289999999999994,,,,,,,10.0,7.0,7.0,8.0,7.0,7.0,9.0,9.0,9.0,9.0,8.0,,8.0,9.0,8.0,7.0,7.0,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0625,0.625,0.0,0.3125,0.0,169
13.0,1.0,26.0,2.0,7.0,16.0,8.5,6.0,8.5,8.5,149.5,0.0,0.41812499999999997,0.3125,27.9375,2.5625,13.676874999999999,17.999374999999997,18.843749999999996,17.74125,16.954375,14.783750000000001,0.0,4.4375,7.3125,8.125,5.0,7.642857142857143,5.153846153846154,5.5,5.0,1.9375,28.0,10.0,4.0,2.0,1.0,1.0,5.0,3.0,4.0,2.0,1.0,8.0,8.0,8.0,8.0,5.0,3.0,1.0,9.0,8.0,7.0,8.0,6.0,8.0,4.0,5.0,6.0,,16.28,20.930000000000003,18.6,18.6,13.949999999999996,11.629999999999997,8.0,7.0,7.0,9.0,5.0,7.0,17.78,15.56,15.56,17.78,20.0,13.330000000000005,7.0,8.0,6.0,9.0,8.0,,,,,,0.8125,6.066666666666666,6.866666666666666,6.866666666666666,6.0,6.4,6.133333333333334,5.733333333333333,5.133333333333334,0.0,,18.42000000000001,18.42000000000001,18.42000000000001,15.789999999999994,13.159999999999998,15.789999999999994,6.0,7.0,8.0,6.0,7.0,6.0,1.0,2.0,,,,,,,19.509999999999998,21.949999999999992,17.069999999999997,14.629999999999997,12.199999999999998,14.629999999999997,9.0,7.0,6.0,8.0,8.0,7.0,17.5,20.0,12.5,17.5,12.5,20.0,6.0,8.0,9.0,5.0,8.0,,,,,,0.0,0.0,0.0,,,16.28,20.930000000000003,20.930000000000003,16.28,11.629999999999997,13.949999999999996,,,,,,,9.0,5.0,4.0,8.0,8.0,7.0,6.0,7.0,5.0,7.0,9.0,,6.0,8.0,9.0,5.0,7.0,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0625,0.625,0.0,0.3125,0.0,170
14.0,1.0,28.0,2.0,7.0,16.0,8.5,1.0,8.5,8.5,149.5,0.25,0.4137500000000001,0.625,27.9375,2.5625,13.676874999999999,17.999374999999997,18.843749999999996,17.74125,16.954375,14.783750000000001,0.3125,5.8125,7.75,8.1875,6.0,7.5,5.181818181818182,6.4375,5.6875,2.0,29.0,8.0,2.0,1.0,1.0,1.0,4.0,2.0,7.0,8.0,2.0,8.0,8.0,5.0,5.0,5.0,2.0,8.0,9.0,6.0,6.0,9.0,4.0,9.0,7.0,1.0,8.0,,19.569999999999997,10.870000000000003,19.569999999999997,19.569999999999997,19.569999999999997,10.870000000000003,9.0,8.0,8.0,8.0,8.0,5.0,15.22,15.22,19.569999999999997,19.569999999999997,19.569999999999997,10.870000000000003,10.0,10.0,10.0,10.0,10.0,,,,,,0.875,7.1875,7.8125,8.375,7.25,8.125,5.9375,7.5,6.6875,0.0,,23.81,11.900000000000004,19.050000000000004,21.430000000000003,16.67000000000001,7.14,10.0,10.0,10.0,10.0,10.0,7.0,1.0,3.0,,,,,,,20.410000000000004,12.240000000000002,16.32999999999999,18.37,14.289999999999994,18.37,9.0,7.0,8.0,9.0,9.0,7.0,15.379999999999997,15.379999999999997,17.31,17.31,19.23,15.379999999999997,10.0,10.0,10.0,10.0,10.0,,,,,,4.0,2.0,1.0,2.0,,18.75,14.580000000000005,16.67000000000001,18.75,14.580000000000005,16.67000000000001,,,,,,,8.0,7.0,8.0,7.0,9.0,9.0,8.0,8.0,8.0,8.0,9.0,,12.0,12.0,12.0,12.0,12.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0625,0.625,0.0,0.3125,0.0,171
15.0,1.0,30.0,2.0,7.0,16.0,8.5,13.0,8.5,8.5,149.5,0.3125,0.042499999999999996,0.625,27.9375,2.5625,13.676874999999999,17.999374999999997,18.843749999999996,17.74125,16.954375,14.783750000000001,0.5,6.9375,7.9375,8.0625,7.625,8.066666666666666,7.2727272727272725,7.5,6.466666666666667,1.8,27.0,8.0,2.0,5.0,7.0,1.0,3.0,1.0,7.0,7.0,8.0,7.0,8.0,4.0,5.0,5.0,6.0,8.0,7.0,4.0,6.0,8.0,8.0,7.0,6.0,3.0,5.0,,17.78,17.78,22.220000000000006,20.0,15.56,6.670000000000001,9.0,6.0,4.0,5.0,3.0,5.0,17.389999999999993,17.389999999999993,19.569999999999997,17.389999999999993,17.389999999999993,10.870000000000003,5.0,6.0,9.0,8.0,9.0,,,,,,0.5625,5.666666666666667,6.1875,7.333333333333333,4.875,6.533333333333333,4.25,5.0,5.466666666666667,0.25,,20.930000000000003,18.6,23.259999999999994,16.28,11.629999999999997,9.3,6.0,7.0,7.0,9.0,8.0,5.0,1.0,2.0,,,,,,,21.430000000000003,16.67000000000001,23.81,19.050000000000004,11.900000000000004,7.14,10.0,3.0,4.0,7.0,2.0,5.0,20.449999999999996,13.639999999999997,18.180000000000003,18.180000000000003,15.909999999999998,13.639999999999997,6.0,5.0,8.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0625,0.625,0.0,0.3125,0.0,172
16.0,1.0,32.0,2.0,7.0,16.0,8.5,16.0,8.5,8.5,149.5,0.3125,0.050625,0.625,27.9375,2.5625,13.676874999999999,17.999374999999997,18.843749999999996,17.74125,16.954375,14.783750000000001,0.375,6.125,7.4375,8.125,7.4375,7.285714285714286,6.818181818181818,6.75,5.875,2.0,22.0,2.0,2.0,5.0,7.0,1.0,4.0,1.0,2.0,10.0,8.0,9.0,6.0,5.0,6.0,7.0,4.0,8.0,7.0,4.0,5.0,6.0,9.0,10.0,3.0,6.0,3.0,,18.37,18.37,20.410000000000004,20.410000000000004,16.32999999999999,6.120000000000001,8.0,7.0,6.0,8.0,7.0,5.0,14.580000000000005,18.75,18.75,20.82999999999999,16.67000000000001,10.419999999999998,7.0,9.0,9.0,9.0,9.0,,,,,,0.5,6.0,6.8125,6.1875,6.4375,6.0625,5.4375,5.5625,4.3125,0.0,5.0,17.020000000000003,17.020000000000003,17.020000000000003,17.020000000000003,17.020000000000003,14.889999999999993,7.0,8.0,9.0,8.0,8.0,6.0,3.0,3.0,,,,,,,17.78,17.78,17.78,20.0,15.56,11.110000000000003,8.0,7.0,6.0,8.0,6.0,6.0,12.770000000000001,19.15,17.020000000000003,19.15,17.020000000000003,14.889999999999993,7.0,8.0,8.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0625,0.625,0.0,0.3125,0.0,173
1.0,1.0,2.0,1.0,8.0,10.0,5.5,3.0,5.5,5.5,178.5,0.4,0.293,0.2,25.9,3.1,15.108999999999998,19.851,17.586000000000002,17.663999999999998,15.779000000000002,14.014,0.8,6.2,7.5,7.3,6.5,7.111111111111111,6.4,6.3,5.7,1.8,34.0,8.0,2.0,1.0,1.0,2.0,4.0,2.0,7.0,5.0,2.0,4.0,8.0,8.0,7.0,8.0,3.0,8.0,8.0,3.0,9.0,8.0,5.0,6.0,2.0,8.0,9.0,,16.670000000000005,16.670000000000005,16.670000000000005,16.670000000000005,16.670000000000005,16.670000000000005,8.0,8.0,8.0,8.0,8.0,8.0,16.670000000000005,16.670000000000005,16.670000000000005,16.670000000000005,16.670000000000005,16.670000000000005,6.0,10.0,7.0,9.0,5.0,,,,,,0.6,8.9,9.9,9.8,8.4,9.3,7.7,7.8,6.6,1.9,2.0,20.829999999999995,18.75,20.829999999999995,18.75,10.42,10.42,5.0,9.0,8.0,7.0,5.0,9.0,3.0,3.0,,,,,,,20.0,17.78,20.0,17.78,11.11,13.330000000000002,10.0,6.0,5.0,9.0,8.0,8.0,16.670000000000005,16.670000000000005,16.670000000000005,16.670000000000005,16.670000000000005,16.670000000000005,6.0,10.0,9.0,7.0,5.0,,,,,,4.0,2.0,1.0,1.0,,17.020000000000003,19.150000000000002,17.020000000000003,17.020000000000003,12.769999999999998,17.020000000000003,,,,,,,8.0,6.0,6.0,8.0,8.0,8.0,8.0,6.0,6.0,8.0,8.0,,6.0,9.0,9.0,7.0,6.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.2,0.1,0.4,0.1,184
2.0,1.0,4.0,1.0,8.0,10.0,5.5,7.0,5.5,5.5,178.5,0.1,0.3510000000000001,0.4,25.9,3.1,15.108999999999998,19.851,17.586000000000002,17.663999999999998,15.779000000000002,14.014,0.2,5.0,5.8,6.2,5.4,6.333333333333333,4.75,4.4,4.7,2.0,25.0,2.0,4.0,3.0,4.0,1.0,7.0,4.0,6.0,8.0,7.0,8.0,8.0,8.0,9.0,6.0,7.0,8.0,9.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0,6.0,,16.979999999999997,15.09,16.979999999999997,16.979999999999997,18.87,15.09,8.0,10.0,10.0,10.0,10.0,8.0,16.360000000000003,18.180000000000003,14.55,18.180000000000003,18.180000000000003,14.55,10.0,10.0,7.0,8.0,8.0,,,,,,0.4,5.5,8.0,7.9,6.9,7.6,6.9,6.7,9.1,1.8,8.0,19.229999999999997,17.31,13.460000000000004,19.229999999999997,11.539999999999997,19.229999999999997,8.0,8.0,7.0,10.0,5.0,6.0,3.0,2.0,,,,,,,14.0,16.0,18.0,18.0,18.0,16.0,10.0,8.0,8.0,10.0,7.0,8.0,17.539999999999996,17.539999999999996,15.789999999999996,17.539999999999996,17.539999999999996,14.039999999999996,9.0,8.0,8.0,7.0,7.0,,,,,,0.0,0.0,0.0,,,16.670000000000005,16.670000000000005,16.670000000000005,16.670000000000005,16.670000000000005,16.670000000000005,,,,,,,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,,6.0,6.0,6.0,6.0,6.0,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.1,0.4,0.1,185
3.0,1.0,6.0,1.0,8.0,10.0,5.5,4.0,5.5,5.5,178.5,0.3,0.388,0.4,25.9,3.1,15.108999999999998,19.851,17.586000000000002,17.663999999999998,15.779000000000002,14.014,0.4,5.3,7.3,7.6,6.0,6.555555555555555,5.888888888888889,5.9,6.0,2.0,24.0,5.0,4.0,4.0,3.0,1.0,7.0,3.0,2.0,5.0,1.0,4.0,9.0,5.0,3.0,6.0,1.0,1.0,6.0,7.0,4.0,7.0,8.0,8.0,6.0,3.0,7.0,,19.44,19.44,22.22,16.670000000000005,11.11,11.11,7.0,4.0,6.0,8.0,6.0,4.0,15.789999999999996,13.16,21.050000000000004,18.420000000000005,21.050000000000004,10.53,4.0,8.0,4.0,7.0,6.0,,,,,,0.6,6.1,6.6,6.555555555555555,5.857142857142857,5.875,5.166666666666667,5.0,4.1,2.0,2.0,15.379999999999999,20.509999999999998,23.079999999999995,15.379999999999999,12.819999999999997,12.819999999999997,4.0,9.0,8.0,4.0,6.0,7.0,3.0,3.0,,,,,,,16.670000000000005,22.22,25.0,11.11,11.11,13.89,8.0,5.0,5.0,7.0,5.0,8.0,13.16,10.53,21.050000000000004,21.050000000000004,18.420000000000005,15.789999999999996,4.0,9.0,7.0,5.0,6.0,,,,,,1.0,0.0,1.0,1.0,,18.920000000000005,21.62,21.62,10.81,13.510000000000002,13.510000000000002,,,,,,,8.0,7.0,5.0,8.0,5.0,7.0,5.0,5.0,7.0,8.0,7.0,,5.0,8.0,8.0,4.0,6.0,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.1,0.4,0.1,186
