id,gender,idg,condtn,wave,round,position,positin1,order,partner,pid,match,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,met_o,age,field_cd,race,imprace,imprelig,goal,date,go_out,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,expnum,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr4_1,sinc4_1,intel4_1,fun4_1,amb4_1,shar4_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1,attr5_1,sinc5_1,intel5_1,fun5_1,amb5_1,dec,attr,sinc,intel,fun,amb,shar,like,prob,met,match_es,attr1_s,sinc1_s,intel1_s,fun1_s,amb1_s,shar1_s,attr3_s,sinc3_s,intel3_s,fun3_s,amb3_s,satis_2,length,numdat_2,attr7_2,sinc7_2,intel7_2,fun7_2,amb7_2,shar7_2,attr1_2,sinc1_2,intel1_2,fun1_2,amb1_2,shar1_2,attr4_2,sinc4_2,intel4_2,fun4_2,amb4_2,shar4_2,attr2_2,sinc2_2,intel2_2,fun2_2,amb2_2,shar2_2,attr3_2,sinc3_2,intel3_2,fun3_2,amb3_2,attr5_2,sinc5_2,intel5_2,fun5_2,amb5_2,you_call,them_cal,date_3,numdat_3,num_in_3,attr1_3,sinc1_3,intel1_3,fun1_3,amb1_3,shar1_3,attr7_3,sinc7_3,intel7_3,fun7_3,amb7_3,shar7_3,attr4_3,sinc4_3,intel4_3,fun4_3,amb4_3,shar4_3,attr2_3,sinc2_3,intel2_3,fun2_3,amb2_3,shar2_3,attr3_3,sinc3_3,intel3_3,fun3_3,amb3_3,attr5_3,sinc5_3,intel5_3,fun5_3,amb5_3,lawyer_c,academic_c,psychologist_c,doctor/med_c,engineer_c,creative_art/entertain_c,business/entrepreur,real_estate_c,international/human_affairs_c,undecided,speech_pathology_c,undecided,politics_c,sports/athletics_c,other_c,journalism_c,architecture_c,other,law,math,social science/psych,med/biotech,engineering,english/journalism,"history, religion, philosophy","business, econ, finance",education,"bio, chem, physics",social work,undecided,"poli-sci, inter affairs",film,fine arts,languages,architect,other,field_not_submitted,black,caucasian,latino,asian,other,black_o,caucasian_o,latino_o,asian_o,other_o,iid
16.0,0.0,31.0,2.0,7.0,16.0,16.0,16.0,8.5,8.5,165.5,0.0625,0.295625,0.1875,26.125,2.5625,17.456249999999997,17.885625,19.4725,19.145000000000003,13.471249999999998,12.571250000000001,0.75,7.625,7.3125,7.375,7.4375,7.6923076923076925,5.769230769230769,7.0,4.875,1.875,28.0,8.0,4.0,5.0,3.0,1.0,6.0,1.0,7.0,8.0,7.0,8.0,8.0,6.0,6.0,9.0,2.0,9.0,7.0,4.0,6.0,7.0,5.0,6.0,6.0,3.0,4.0,,14.289999999999994,16.32999999999999,16.32999999999999,18.37,18.37,16.32999999999999,8.0,8.0,7.0,7.0,6.0,6.0,23.259999999999994,16.28,13.949999999999996,16.28,13.949999999999996,16.28,7.0,8.0,9.0,8.0,9.0,,,,,,0.125,4.8125,6.25,6.3125,5.9375,5.75,5.125,4.25,5.625,0.0625,2.0,14.580000000000005,16.67000000000001,16.67000000000001,16.67000000000001,18.75,16.67000000000001,7.0,8.0,8.0,9.0,9.0,2.0,2.0,2.0,,,,,,,14.580000000000005,16.67000000000001,16.67000000000001,18.75,18.75,14.580000000000005,8.0,8.0,8.0,7.0,7.0,8.0,21.949999999999992,14.629999999999997,14.629999999999997,17.069999999999997,14.629999999999997,17.069999999999997,7.0,8.0,8.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0625,0.6875,0.0,0.1875,0.0625,157
1.0,0.0,1.0,1.0,8.0,10.0,1.0,1.0,5.5,5.5,188.5,0.2,0.348,0.3,25.9,3.0,17.912,17.256999999999998,19.287,17.169000000000004,15.520000000000001,12.855,0.2,4.9,7.6,7.222222222222222,5.875,5.333333333333333,6.375,5.1,5.9,2.0,29.0,8.0,4.0,1.0,1.0,4.0,5.0,3.0,7.0,5.0,4.0,6.0,6.0,8.0,8.0,4.0,4.0,6.0,8.0,4.0,6.0,5.0,9.0,9.0,6.0,5.0,5.0,,9.519999999999998,23.81,16.670000000000005,16.670000000000005,16.670000000000005,16.670000000000005,8.0,8.0,6.0,8.0,5.0,8.0,17.069999999999997,17.069999999999997,14.629999999999999,19.509999999999998,12.200000000000001,19.509999999999998,9.0,10.0,8.0,8.0,6.0,,,,,,0.9,5.2,5.2,5.5,5.9,5.9,6.111111111111111,6.4,7.1,2.0,4.0,11.900000000000002,23.81,16.670000000000005,16.670000000000005,16.670000000000005,14.289999999999996,10.0,10.0,7.0,10.0,7.0,7.0,1.0,3.0,,,,,,,11.900000000000002,23.81,16.670000000000005,16.670000000000005,16.670000000000005,14.289999999999996,8.0,8.0,7.0,8.0,7.0,7.0,18.180000000000003,18.180000000000003,15.91,15.91,15.91,15.91,9.0,10.0,7.0,7.0,7.0,,,,,,0.0,1.0,0.0,,,13.64,22.729999999999997,15.91,15.91,15.91,15.91,,,,,,,7.0,7.0,7.0,8.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,,7.0,7.0,7.0,7.0,7.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6,0.0,0.3,0.1,174
2.0,0.0,3.0,1.0,8.0,10.0,10.0,10.0,5.5,5.5,188.5,0.3,0.357,0.1,25.9,3.0,17.912,17.256999999999998,19.287,17.169000000000004,15.520000000000001,12.855,0.4,5.8,7.555555555555555,7.6,6.0,6.555555555555555,7.0,5.2,5.5,1.6,23.0,13.0,6.0,5.0,8.0,2.0,3.0,1.0,7.0,8.0,2.0,6.0,8.0,7.0,7.0,3.0,3.0,6.0,6.0,5.0,6.0,5.0,6.0,9.0,5.0,3.0,7.0,,12.239999999999998,20.41,16.329999999999995,14.289999999999996,20.41,16.329999999999995,10.0,5.0,6.0,7.0,8.0,6.0,22.22,11.11,13.330000000000002,20.0,17.78,15.559999999999999,7.0,10.0,8.0,8.0,9.0,,,,,,0.6,3.6,6.8,7.2,6.8,6.8,6.6,5.4,6.5,2.9,,16.670000000000005,16.670000000000005,16.670000000000005,16.670000000000005,16.670000000000005,16.670000000000005,7.0,7.0,7.0,7.0,7.0,5.0,3.0,1.0,,,,,,,14.289999999999996,16.329999999999995,16.329999999999995,16.329999999999995,18.37,18.37,9.0,6.0,6.0,9.0,6.0,7.0,20.930000000000003,13.95,13.95,20.930000000000003,13.95,16.28,7.0,8.0,7.0,8.0,9.0,,,,,,0.0,0.0,0.0,,,14.289999999999996,16.329999999999995,16.329999999999995,18.37,18.37,16.329999999999995,,,,,,,9.0,7.0,6.0,9.0,7.0,9.0,7.0,9.0,8.0,8.0,9.0,,7.0,9.0,8.0,9.0,12.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6,0.0,0.3,0.1,175
3.0,0.0,5.0,1.0,8.0,10.0,7.0,7.0,5.5,5.5,188.5,0.3,0.187,0.3,25.9,3.0,17.912,17.256999999999998,19.287,17.169000000000004,15.520000000000001,12.855,0.4,7.111111111111111,7.875,7.777777777777778,5.333333333333333,7.555555555555555,5.666666666666667,5.777777777777778,5.111111111111111,2.0,28.0,8.0,4.0,10.0,1.0,2.0,6.0,3.0,7.0,7.0,6.0,5.0,10.0,10.0,9.0,7.0,4.0,4.0,5.0,5.0,8.0,8.0,8.0,8.0,6.0,3.0,7.0,,13.039999999999996,21.740000000000002,19.569999999999997,17.389999999999997,15.220000000000002,13.039999999999996,8.0,9.0,8.0,8.0,7.0,6.0,18.75,18.75,16.670000000000005,18.75,12.5,14.580000000000002,6.0,9.0,7.0,8.0,6.0,,,,,,0.5,6.9,6.5,6.9,6.4,6.2,4.8,5.6,3.0,2.0,4.0,16.28,20.930000000000003,18.599999999999998,16.28,11.629999999999999,16.28,7.0,8.0,8.0,5.0,5.0,3.0,3.0,1.0,,,,,,,15.91,20.449999999999996,18.180000000000003,15.91,13.64,15.91,8.0,8.0,7.0,7.0,7.0,7.0,19.569999999999997,17.389999999999997,15.220000000000002,17.389999999999997,13.039999999999996,17.389999999999997,7.0,8.0,8.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6,0.0,0.3,0.1,176
4.0,0.0,7.0,1.0,8.0,10.0,4.0,4.0,5.5,5.5,188.5,0.0,0.11400000000000002,0.6,25.9,3.0,17.912,17.256999999999998,19.287,17.169000000000004,15.520000000000001,12.855,0.0,4.9,7.125,7.0,7.0,7.333333333333333,5.5,5.4,6.3,1.9,22.0,13.0,2.0,8.0,3.0,2.0,5.0,2.0,7.0,5.0,9.0,6.0,8.0,6.0,4.0,2.0,3.0,7.0,9.0,7.0,6.0,7.0,3.0,4.0,5.0,1.0,6.0,,15.09,16.979999999999997,16.979999999999997,16.979999999999997,18.87,15.09,10.0,7.0,5.0,6.0,6.0,6.0,25.0,15.0,15.0,17.5,12.5,15.0,9.0,9.0,8.0,9.0,9.0,,,,,,0.4,4.3,6.2,6.5,4.9,6.111111111111111,4.1,5.0,4.8,1.8,2.0,16.0,16.0,18.0,18.0,20.0,12.0,9.0,7.5,9.0,8.0,9.0,6.0,3.0,1.0,,,,,,,16.979999999999997,16.979999999999997,16.979999999999997,15.09,18.87,15.09,7.0,8.0,6.0,7.0,6.0,7.0,24.319999999999997,18.920000000000005,13.510000000000002,16.22,10.81,16.22,9.0,8.0,9.0,8.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6,0.0,0.3,0.1,177
5.0,0.0,9.0,1.0,8.0,10.0,8.0,8.0,5.5,5.5,188.5,0.1,0.30300000000000005,0.3,25.9,3.0,17.912,17.256999999999998,19.287,17.169000000000004,15.520000000000001,12.855,0.3,4.555555555555555,7.666666666666667,7.444444444444445,6.0,6.857142857142857,6.555555555555555,5.666666666666667,5.333333333333333,2.0,35.0,3.0,4.0,5.0,5.0,2.0,4.0,2.0,4.0,3.0,4.0,7.0,9.0,8.0,8.0,8.0,2.0,9.0,8.0,8.0,8.0,8.0,8.0,9.0,6.0,8.0,5.0,,15.220000000000002,17.389999999999997,17.389999999999997,17.389999999999997,15.220000000000002,17.389999999999997,9.0,5.0,7.0,9.0,5.0,8.0,22.729999999999997,11.36,11.36,18.180000000000003,18.180000000000003,18.180000000000003,9.0,9.0,7.0,8.0,7.0,,,,,,0.6,6.1,6.7,7.1,5.555555555555555,6.0,4.0,5.9,5.6,1.9,4.0,17.069999999999997,17.069999999999997,17.069999999999997,17.069999999999997,14.629999999999999,17.069999999999997,9.0,8.0,7.0,6.0,7.0,6.0,3.0,3.0,,,,,,,17.020000000000003,17.020000000000003,17.020000000000003,17.020000000000003,14.889999999999997,17.020000000000003,7.0,8.0,8.0,8.0,8.0,8.0,27.03,13.510000000000002,13.510000000000002,18.920000000000005,8.11,18.920000000000005,9.0,9.0,9.0,7.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6,0.0,0.3,0.1,178
6.0,0.0,11.0,1.0,8.0,10.0,9.0,9.0,5.5,5.5,188.5,0.1,0.32100000000000006,0.0,25.9,3.0,17.912,17.256999999999998,19.287,17.169000000000004,15.520000000000001,12.855,0.8,8.0,7.8,8.3,8.2,7.777777777777778,6.333333333333333,7.4,6.4,2.0,30.0,6.0,3.0,5.0,1.0,1.0,6.0,3.0,2.0,5.0,5.0,10.0,10.0,7.0,7.0,5.0,1.0,7.0,10.0,1.0,8.0,8.0,7.0,9.0,10.0,9.0,2.0,,19.150000000000002,21.28,17.020000000000003,17.020000000000003,12.769999999999998,12.769999999999998,7.0,10.0,8.0,7.0,6.0,9.0,22.729999999999997,13.64,18.180000000000003,22.729999999999997,11.36,11.36,8.0,10.0,6.0,8.0,10.0,,,,,,0.1,4.5,7.1,6.6,5.7,6.4,6.3,3.8,5.2,2.0,1.0,19.050000000000004,16.670000000000005,19.050000000000004,16.670000000000005,16.670000000000005,11.900000000000002,7.0,10.0,8.0,7.0,10.0,1.0,1.0,3.0,,,,,,,18.75,18.75,18.75,16.670000000000005,14.580000000000002,12.5,7.0,9.0,8.0,7.0,7.0,9.0,21.28,12.769999999999998,12.769999999999998,21.28,12.769999999999998,19.150000000000002,7.0,10.0,9.0,7.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6,0.0,0.3,0.1,179
7.0,0.0,13.0,1.0,8.0,10.0,2.0,2.0,5.5,5.5,188.5,0.2,0.043,0.3,25.9,3.0,17.912,17.256999999999998,19.287,17.169000000000004,15.520000000000001,12.855,0.9,7.555555555555555,7.777777777777778,7.333333333333333,7.222222222222222,7.0,6.571428571428571,6.7,6.5,2.0,24.0,8.0,4.0,2.0,2.0,6.0,4.0,2.0,7.0,7.0,7.0,5.0,9.0,5.0,5.0,8.0,5.0,9.0,6.0,7.0,9.0,9.0,7.0,8.0,9.0,7.0,6.0,,15.379999999999999,17.31,17.31,19.229999999999997,13.460000000000004,17.31,8.0,8.0,6.0,7.0,5.0,7.0,18.599999999999998,18.599999999999998,11.629999999999999,23.259999999999998,11.629999999999999,16.28,9.0,9.0,10.0,9.0,9.0,,,,,,0.2,6.8,6.7,6.8,6.7,6.3,5.6,6.4,6.3,2.0,,15.220000000000002,17.389999999999997,17.389999999999997,19.569999999999997,15.220000000000002,15.220000000000002,8.0,6.0,7.0,7.0,6.0,7.0,1.0,1.0,,,,,,,17.020000000000003,19.150000000000002,17.020000000000003,21.28,12.769999999999998,12.769999999999998,8.0,8.0,7.0,10.0,5.0,7.0,21.949999999999996,14.629999999999999,14.629999999999999,24.389999999999997,12.200000000000001,12.200000000000001,9.0,8.0,8.0,9.0,6.0,,,,,,0.0,1.0,1.0,1.0,,14.55,18.180000000000003,18.180000000000003,18.180000000000003,16.360000000000003,14.55,,,,,,,10.0,8.0,8.0,8.0,8.0,8.0,10.0,6.0,6.0,8.0,6.0,,9.0,7.0,9.0,9.0,9.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6,0.0,0.3,0.1,180
8.0,0.0,15.0,1.0,8.0,10.0,5.0,5.0,5.5,5.5,188.5,0.5,0.22699999999999995,0.0,25.9,3.0,17.912,17.256999999999998,19.287,17.169000000000004,15.520000000000001,12.855,0.6,7.333333333333333,8.444444444444445,7.5,7.0,7.25,6.0,6.333333333333333,5.666666666666667,2.0,22.0,4.0,1.0,7.0,8.0,1.0,5.0,5.0,2.0,3.0,6.0,5.0,9.0,9.0,9.0,6.0,3.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,6.0,4.0,,15.379999999999999,19.229999999999997,19.229999999999997,17.31,17.31,11.539999999999997,10.0,7.0,7.0,10.0,9.0,10.0,18.87,11.319999999999999,16.979999999999997,18.87,16.979999999999997,16.979999999999997,9.0,9.0,9.0,9.0,9.0,,,,,,0.7,6.2,6.9,6.9,7.3,7.3,5.8,5.6,5.2,2.0,2.0,15.379999999999999,19.229999999999997,19.229999999999997,19.229999999999997,15.379999999999999,11.539999999999997,8.0,10.0,10.0,10.0,10.0,7.0,1.0,2.0,,,,,,,15.690000000000001,19.610000000000003,17.650000000000002,15.690000000000001,17.650000000000002,13.73,10.0,9.0,8.0,8.0,8.0,8.0,22.729999999999997,11.36,11.36,22.729999999999997,18.180000000000003,13.64,9.0,9.0,9.0,9.0,9.0,,,,,,0.0,0.0,0.0,,,15.379999999999999,17.31,19.229999999999997,13.460000000000004,19.229999999999997,15.379999999999999,,,,,,,9.0,7.0,7.0,9.0,7.0,9.0,10.0,6.0,6.0,10.0,6.0,,9.0,9.0,9.0,9.0,12.0,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.3,0.1,181
9.0,0.0,17.0,1.0,8.0,10.0,6.0,6.0,5.5,5.5,188.5,0.0,0.134,0.0,25.9,3.0,17.912,17.256999999999998,19.287,17.169000000000004,15.520000000000001,12.855,0.2,5.222222222222222,7.555555555555555,7.333333333333333,6.666666666666667,7.5,5.0,5.8,5.2,1.9,22.0,4.0,1.0,7.0,5.0,1.0,4.0,3.0,4.0,5.0,6.0,2.0,8.0,3.0,2.0,1.0,4.0,1.0,7.0,8.0,2.0,6.0,4.0,10.0,8.0,1.0,6.0,,16.069999999999997,17.860000000000003,17.860000000000003,17.860000000000003,17.860000000000003,12.5,10.0,6.0,9.0,8.0,8.0,4.0,19.229999999999997,15.379999999999999,15.379999999999999,17.31,15.379999999999999,17.31,8.0,8.0,8.0,8.0,10.0,,,,,,0.3,6.2,8.0,8.7,8.7,9.1,8.0,8.1,6.2,2.4444444444444446,2.0,14.0,18.0,20.0,18.0,18.0,12.0,8.0,8.0,9.0,10.0,9.0,6.0,1.0,3.0,,,,,,,14.289999999999996,16.329999999999995,18.37,18.37,18.37,14.289999999999996,8.0,7.0,7.0,8.0,7.0,7.0,20.0,15.559999999999999,15.559999999999999,17.78,15.559999999999999,15.559999999999999,8.0,8.0,9.0,9.0,9.0,,,,,,0.0,0.0,0.0,,,16.670000000000005,16.670000000000005,16.670000000000005,16.670000000000005,16.670000000000005,16.670000000000005,,,,,,,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,,8.0,8.0,8.0,8.0,8.0,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.3,0.1,182
10.0,0.0,19.0,1.0,8.0,10.0,3.0,3.0,5.5,5.5,188.5,0.1,0.15100000000000002,0.6,25.9,3.0,17.912,17.256999999999998,19.287,17.169000000000004,15.520000000000001,12.855,0.2,6.1,6.777777777777778,6.888888888888889,6.2,6.0,5.4,5.5,5.4,1.9,24.0,11.0,2.0,1.0,1.0,1.0,7.0,3.0,6.0,9.0,6.0,8.0,9.0,8.0,8.0,9.0,9.0,9.0,7.0,8.0,8.0,9.0,9.0,10.0,8.0,1.0,5.0,,20.0,22.5,17.5,22.5,10.0,7.5,6.0,9.0,9.0,8.0,7.0,6.0,23.680000000000003,21.050000000000004,13.16,23.680000000000003,15.789999999999996,2.6299999999999994,9.0,7.0,9.0,9.0,7.0,,,,,,0.3,7.0,7.4,7.4,7.0,6.7,7.2,7.0,5.7,1.9,5.0,14.0,18.0,18.0,18.0,16.0,16.0,9.0,9.0,8.0,8.0,8.0,5.0,3.0,3.0,,,,,,,14.889999999999997,17.020000000000003,17.020000000000003,17.020000000000003,17.020000000000003,17.020000000000003,9.0,9.0,9.0,9.0,9.0,9.0,16.670000000000005,16.670000000000005,16.670000000000005,16.670000000000005,16.670000000000005,16.670000000000005,9.0,8.0,8.0,9.0,8.0,,,,,,0.0,1.0,0.0,,,16.670000000000005,16.670000000000005,16.670000000000005,16.670000000000005,16.670000000000005,16.670000000000005,,,,,,,8.0,8.0,8.0,8.0,8.0,6.0,9.0,8.0,7.0,8.0,8.0,,8.0,8.0,8.0,8.0,8.0,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6,0.0,0.3,0.1,183
1.0,0.0,1.0,2.0,9.0,20.0,2.0,2.0,10.5,10.5,223.5,0.05,0.02949999999999999,0.65,27.6,2.7,17.167,17.563,19.516000000000002,17.868000000000002,12.46,15.428999999999998,0.15,4.55,5.85,5.947368421052632,4.95,5.4,4.2105263157894735,4.5,4.05,2.0,24.0,3.0,2.0,9.0,9.0,3.0,3.0,2.0,3.0,8.0,6.0,6.0,9.0,6.0,6.0,4.0,8.0,7.0,9.0,9.0,6.0,9.0,5.0,7.0,9.0,4.0,7.0,,16.0,16.0,20.0,16.0,18.0,14.0,10.0,7.0,8.0,9.0,7.0,9.0,20.0,12.0,16.0,20.0,14.0,18.0,9.0,10.0,8.0,10.0,10.0,,,,,,0.55,7.05,9.1,9.15,7.3,8.8,6.55,6.45,5.7,2.0,1.0,18.87,18.87,18.87,13.210000000000004,16.98,13.210000000000004,10.0,10.0,10.0,8.0,10.0,6.0,1.0,3.0,,,,,,,18.180000000000003,18.180000000000003,18.180000000000003,14.550000000000006,18.180000000000003,12.729999999999997,10.0,8.0,8.0,10.0,9.0,9.0,18.87,13.210000000000004,15.089999999999998,18.87,15.089999999999998,18.87,10.0,10.0,10.0,8.0,10.0,,,,,,0.0,0.0,0.0,,,16.98,18.87,18.87,15.089999999999998,16.98,13.210000000000004,,,,,,,10.0,7.0,8.0,9.0,9.0,8.0,10.0,7.0,7.0,10.0,8.0,,12.0,12.0,12.0,9.0,12.0,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.65,0.1,0.2,0.05,194
2.0,0.0,3.0,2.0,9.0,20.0,6.0,6.0,10.5,10.5,223.5,0.25,0.08749999999999998,0.65,27.6,2.7,17.167,17.563,19.516000000000002,17.868000000000002,12.46,15.428999999999998,0.8,6.65,7.0,7.5,7.2,5.9,5.842105263157895,6.65,5.5,1.9,27.0,10.0,2.0,3.0,9.0,1.0,2.0,1.0,2.0,7.0,6.0,9.0,8.0,5.0,5.0,9.0,9.0,8.0,10.0,1.0,3.0,4.0,3.0,6.0,5.0,1.0,8.0,,15.379999999999999,19.230000000000004,19.230000000000004,19.230000000000004,13.460000000000004,13.460000000000004,7.0,9.0,7.0,9.0,10.0,8.0,22.730000000000004,15.910000000000002,18.180000000000003,18.180000000000003,11.360000000000005,13.639999999999995,9.0,8.0,10.0,10.0,8.0,,,,,,0.3,6.9,8.0,8.8,6.95,7.7,6.45,7.3,6.9,1.95,6.0,16.67000000000001,12.5,20.82999999999999,20.82999999999999,12.5,16.67000000000001,9.0,7.0,10.0,9.0,6.0,8.0,3.0,3.0,,,,,,,16.0,12.0,20.0,18.0,16.0,18.0,9.0,10.0,7.0,8.0,6.0,9.0,20.82999999999999,12.5,18.75,18.75,12.5,16.67000000000001,9.0,7.0,9.0,8.0,7.0,,,,,,0.0,4.0,1.0,1.0,,15.690000000000001,15.690000000000001,19.610000000000007,17.65,15.690000000000001,15.690000000000001,,,,,,,8.0,8.0,7.0,8.0,9.0,8.0,9.0,8.0,7.0,8.0,6.0,,8.0,8.0,9.0,9.0,8.0,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.65,0.1,0.2,0.05,195
