iid,id,gender,idg,condtn,wave,round,position,positin1,order,partner,pid,match,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,met_o,age,field,field_cd,undergra,mn_sat,tuition,race,imprace,imprelig,from,zipcode,income,goal,date,go_out,career,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,expnum,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr4_1,sinc4_1,intel4_1,fun4_1,amb4_1,shar4_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1,attr5_1,sinc5_1,intel5_1,fun5_1,amb5_1,dec,attr,sinc,intel,fun,amb,shar,like,prob,met,match_es,attr1_s,sinc1_s,intel1_s,fun1_s,amb1_s,shar1_s,attr3_s,sinc3_s,intel3_s,fun3_s,amb3_s,satis_2,length,numdat_2,attr7_2,sinc7_2,intel7_2,fun7_2,amb7_2,shar7_2,attr1_2,sinc1_2,intel1_2,fun1_2,amb1_2,shar1_2,attr4_2,sinc4_2,intel4_2,fun4_2,amb4_2,shar4_2,attr2_2,sinc2_2,intel2_2,fun2_2,amb2_2,shar2_2,attr3_2,sinc3_2,intel3_2,fun3_2,amb3_2,attr5_2,sinc5_2,intel5_2,fun5_2,amb5_2,you_call,them_cal,date_3,numdat_3,num_in_3,attr1_3,sinc1_3,intel1_3,fun1_3,amb1_3,shar1_3,attr7_3,sinc7_3,intel7_3,fun7_3,amb7_3,shar7_3,attr4_3,sinc4_3,intel4_3,fun4_3,amb4_3,shar4_3,attr2_3,sinc2_3,intel2_3,fun2_3,amb2_3,shar2_3,attr3_3,sinc3_3,intel3_3,fun3_3,amb3_3,attr5_3,sinc5_3,intel5_3,fun5_3,amb5_3,lawyer_c,academic_c,psychologist_c,doctor/med_c,engineer_c,creative_art/entertain_c,business/entrepreur,real_estate_c,international/human_affairs_c,undecided,speech_pathology_c,undecided,politics_c,sports/athletics_c,other_c,journalism_c,architecture_c,other,law,math,social science/psych,med/biotech,engineering,english/journalism,"history, religion, philosophy","business, econ, finance",education,"bio, chem, physics",social work,undecided,"poli-sci, inter affairs",film,fine arts,languages,architect,other,field_not_submitted,black,caucasian,latino,asian,other,black_o,caucasian_o,latino_o,asian_o,other_o
181,8.0,0,15,1,8,10,5,5.0,10,7,190.0,1,-0.18,0,25.0,2.0,15.56,20.0,20.0,20.0,13.33,11.11,1,6.0,9.0,,9.0,,,7.0,6.0,2.0,22.0,Sociomedical Sciences- School of Public Health,4.0,,,,1.0,7.0,8.0,"Brooklyn, NY","11,217","31,143.00",1.0,5.0,5.0,academic research,2.0,3.0,6.0,5.0,9.0,9.0,9.0,6.0,3.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,6.0,4.0,,15.38,19.23,19.23,17.31,17.31,11.54,10.0,7.0,7.0,10.0,9.0,10.0,18.87,11.32,16.98,18.87,16.98,16.98,9.0,9.0,9.0,9.0,9.0,,,,,,1,5.0,5.0,6.0,10.0,5.0,4.0,4.0,4.0,2.0,2.0,15.38,19.23,19.23,19.23,15.38,11.54,8.0,10.0,10.0,10.0,10.0,7.0,1.0,2.0,,,,,,,15.69,19.61,17.65,15.69,17.65,13.73,10.0,9.0,8.0,8.0,8.0,8.0,22.73,11.36,11.36,22.73,18.18,13.64,9.0,9.0,9.0,9.0,9.0,,,,,,0.0,0.0,0.0,,,15.38,17.31,19.23,13.46,19.23,15.38,,,,,,,9.0,7.0,7.0,9.0,7.0,9.0,10.0,6.0,6.0,10.0,6.0,,9.0,9.0,9.0,9.0,12.0,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
181,8.0,0,15,1,8,10,5,5.0,6,8,191.0,1,0.16,0,28.0,2.0,20.45,20.45,20.45,18.18,18.18,2.27,1,8.0,8.0,8.0,8.0,8.0,5.0,7.0,7.0,2.0,22.0,Sociomedical Sciences- School of Public Health,4.0,,,,1.0,7.0,8.0,"Brooklyn, NY","11,217","31,143.00",1.0,5.0,5.0,academic research,2.0,3.0,6.0,5.0,9.0,9.0,9.0,6.0,3.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,6.0,4.0,,15.38,19.23,19.23,17.31,17.31,11.54,10.0,7.0,7.0,10.0,9.0,10.0,18.87,11.32,16.98,18.87,16.98,16.98,9.0,9.0,9.0,9.0,9.0,,,,,,1,8.0,9.0,8.0,8.0,8.0,4.0,6.0,5.0,2.0,2.0,15.38,19.23,19.23,19.23,15.38,11.54,8.0,10.0,10.0,10.0,10.0,7.0,1.0,2.0,,,,,,,15.69,19.61,17.65,15.69,17.65,13.73,10.0,9.0,8.0,8.0,8.0,8.0,22.73,11.36,11.36,22.73,18.18,13.64,9.0,9.0,9.0,9.0,9.0,,,,,,0.0,0.0,0.0,,,15.38,17.31,19.23,13.46,19.23,15.38,,,,,,,9.0,7.0,7.0,9.0,7.0,9.0,10.0,6.0,6.0,10.0,6.0,,9.0,9.0,9.0,9.0,12.0,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
181,8.0,0,15,1,8,10,5,5.0,7,9,192.0,0,-0.3,0,24.0,2.0,19.57,19.57,15.22,17.39,15.22,13.04,0,7.0,7.0,6.0,5.0,6.0,3.0,3.0,2.0,2.0,22.0,Sociomedical Sciences- School of Public Health,4.0,,,,1.0,7.0,8.0,"Brooklyn, NY","11,217","31,143.00",1.0,5.0,5.0,academic research,2.0,3.0,6.0,5.0,9.0,9.0,9.0,6.0,3.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,6.0,4.0,,15.38,19.23,19.23,17.31,17.31,11.54,10.0,7.0,7.0,10.0,9.0,10.0,18.87,11.32,16.98,18.87,16.98,16.98,9.0,9.0,9.0,9.0,9.0,,,,,,0,6.0,4.0,4.0,9.0,5.0,9.0,6.0,5.0,2.0,2.0,15.38,19.23,19.23,19.23,15.38,11.54,8.0,10.0,10.0,10.0,10.0,7.0,1.0,2.0,,,,,,,15.69,19.61,17.65,15.69,17.65,13.73,10.0,9.0,8.0,8.0,8.0,8.0,22.73,11.36,11.36,22.73,18.18,13.64,9.0,9.0,9.0,9.0,9.0,,,,,,0.0,0.0,0.0,,,15.38,17.31,19.23,13.46,19.23,15.38,,,,,,,9.0,7.0,7.0,9.0,7.0,9.0,10.0,6.0,6.0,10.0,6.0,,9.0,9.0,9.0,9.0,12.0,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
181,8.0,0,15,1,8,10,5,5.0,1,10,193.0,1,0.54,0,25.0,4.0,20.93,16.28,23.26,16.28,11.63,11.63,1,8.0,10.0,8.0,6.0,9.0,9.0,8.0,7.0,2.0,22.0,Sociomedical Sciences- School of Public Health,4.0,,,,1.0,7.0,8.0,"Brooklyn, NY","11,217","31,143.00",1.0,5.0,5.0,academic research,2.0,3.0,6.0,5.0,9.0,9.0,9.0,6.0,3.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,6.0,4.0,,15.38,19.23,19.23,17.31,17.31,11.54,10.0,7.0,7.0,10.0,9.0,10.0,18.87,11.32,16.98,18.87,16.98,16.98,9.0,9.0,9.0,9.0,9.0,,,,,,1,8.0,8.0,9.0,8.0,9.0,9.0,8.0,7.0,2.0,2.0,15.38,19.23,19.23,19.23,15.38,11.54,8.0,10.0,10.0,10.0,10.0,7.0,1.0,2.0,,,,,,,15.69,19.61,17.65,15.69,17.65,13.73,10.0,9.0,8.0,8.0,8.0,8.0,22.73,11.36,11.36,22.73,18.18,13.64,9.0,9.0,9.0,9.0,9.0,,,,,,0.0,0.0,0.0,,,15.38,17.31,19.23,13.46,19.23,15.38,,,,,,,9.0,7.0,7.0,9.0,7.0,9.0,10.0,6.0,6.0,10.0,6.0,,9.0,9.0,9.0,9.0,12.0,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
182,9.0,0,17,1,8,10,6,6.0,4,1,184.0,0,-0.34,0,34.0,2.0,16.67,16.67,16.67,16.67,16.67,16.67,0,8.0,10.0,10.0,8.0,9.0,6.0,7.0,5.0,2.0,22.0,Epidemiology,4.0,,,,1.0,7.0,5.0,New Jersey,"8,904",,1.0,4.0,3.0,Epidemiologist,4.0,5.0,6.0,2.0,8.0,3.0,2.0,1.0,4.0,1.0,7.0,8.0,2.0,6.0,4.0,10.0,8.0,1.0,6.0,,16.07,17.86,17.86,17.86,17.86,12.5,10.0,6.0,9.0,8.0,8.0,4.0,19.23,15.38,15.38,17.31,15.38,17.31,8.0,8.0,8.0,8.0,10.0,,,,,,1,7.0,8.0,8.0,8.0,9.0,8.0,8.0,6.0,2.0,2.0,14.0,18.0,20.0,18.0,18.0,12.0,8.0,8.0,9.0,10.0,9.0,6.0,1.0,3.0,,,,,,,14.29,16.33,18.37,18.37,18.37,14.29,8.0,7.0,7.0,8.0,7.0,7.0,20.0,15.56,15.56,17.78,15.56,15.56,8.0,8.0,9.0,9.0,9.0,,,,,,0.0,0.0,0.0,,,16.67,16.67,16.67,16.67,16.67,16.67,,,,,,,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,,8.0,8.0,8.0,8.0,8.0,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
182,9.0,0,17,1,8,10,6,6.0,10,2,185.0,0,0.42,0,25.0,4.0,16.98,15.09,16.98,16.98,18.87,15.09,1,6.0,8.0,9.0,9.0,9.0,5.0,9.0,9.0,1.0,22.0,Epidemiology,4.0,,,,1.0,7.0,5.0,New Jersey,"8,904",,1.0,4.0,3.0,Epidemiologist,4.0,5.0,6.0,2.0,8.0,3.0,2.0,1.0,4.0,1.0,7.0,8.0,2.0,6.0,4.0,10.0,8.0,1.0,6.0,,16.07,17.86,17.86,17.86,17.86,12.5,10.0,6.0,9.0,8.0,8.0,4.0,19.23,15.38,15.38,17.31,15.38,17.31,8.0,8.0,8.0,8.0,10.0,,,,,,0,7.0,7.0,8.0,9.0,8.0,8.0,6.0,6.0,2.0,2.0,14.0,18.0,20.0,18.0,18.0,12.0,8.0,8.0,9.0,10.0,9.0,6.0,1.0,3.0,,,,,,,14.29,16.33,18.37,18.37,18.37,14.29,8.0,7.0,7.0,8.0,7.0,7.0,20.0,15.56,15.56,17.78,15.56,15.56,8.0,8.0,9.0,9.0,9.0,,,,,,0.0,0.0,0.0,,,16.67,16.67,16.67,16.67,16.67,16.67,,,,,,,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,,8.0,8.0,8.0,8.0,8.0,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
182,9.0,0,17,1,8,10,6,6.0,3,3,186.0,0,0.56,0,24.0,4.0,19.44,19.44,22.22,16.67,11.11,11.11,0,5.0,7.0,6.0,5.0,5.0,,4.0,3.0,2.0,22.0,Epidemiology,4.0,,,,1.0,7.0,5.0,New Jersey,"8,904",,1.0,4.0,3.0,Epidemiologist,4.0,5.0,6.0,2.0,8.0,3.0,2.0,1.0,4.0,1.0,7.0,8.0,2.0,6.0,4.0,10.0,8.0,1.0,6.0,,16.07,17.86,17.86,17.86,17.86,12.5,10.0,6.0,9.0,8.0,8.0,4.0,19.23,15.38,15.38,17.31,15.38,17.31,8.0,8.0,8.0,8.0,10.0,,,,,,0,6.0,8.0,10.0,9.0,10.0,8.0,8.0,6.0,2.0,2.0,14.0,18.0,20.0,18.0,18.0,12.0,8.0,8.0,9.0,10.0,9.0,6.0,1.0,3.0,,,,,,,14.29,16.33,18.37,18.37,18.37,14.29,8.0,7.0,7.0,8.0,7.0,7.0,20.0,15.56,15.56,17.78,15.56,15.56,8.0,8.0,9.0,9.0,9.0,,,,,,0.0,0.0,0.0,,,16.67,16.67,16.67,16.67,16.67,16.67,,,,,,,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,,8.0,8.0,8.0,8.0,8.0,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
182,9.0,0,17,1,8,10,6,6.0,6,4,187.0,0,0.07,0,26.0,2.0,16.98,16.98,18.87,16.98,13.21,16.98,0,,,,,,,5.0,6.0,2.0,22.0,Epidemiology,4.0,,,,1.0,7.0,5.0,New Jersey,"8,904",,1.0,4.0,3.0,Epidemiologist,4.0,5.0,6.0,2.0,8.0,3.0,2.0,1.0,4.0,1.0,7.0,8.0,2.0,6.0,4.0,10.0,8.0,1.0,6.0,,16.07,17.86,17.86,17.86,17.86,12.5,10.0,6.0,9.0,8.0,8.0,4.0,19.23,15.38,15.38,17.31,15.38,17.31,8.0,8.0,8.0,8.0,10.0,,,,,,0,6.0,8.0,9.0,8.0,9.0,9.0,9.0,8.0,6.0,2.0,14.0,18.0,20.0,18.0,18.0,12.0,8.0,8.0,9.0,10.0,9.0,6.0,1.0,3.0,,,,,,,14.29,16.33,18.37,18.37,18.37,14.29,8.0,7.0,7.0,8.0,7.0,7.0,20.0,15.56,15.56,17.78,15.56,15.56,8.0,8.0,9.0,9.0,9.0,,,,,,0.0,0.0,0.0,,,16.67,16.67,16.67,16.67,16.67,16.67,,,,,,,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,,8.0,8.0,8.0,8.0,8.0,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
182,9.0,0,17,1,8,10,6,6.0,5,5,188.0,0,0.1,0,21.0,2.0,15.56,11.11,22.22,15.56,20.0,15.56,0,5.0,7.0,7.0,6.0,7.0,5.0,2.0,1.0,2.0,22.0,Epidemiology,4.0,,,,1.0,7.0,5.0,New Jersey,"8,904",,1.0,4.0,3.0,Epidemiologist,4.0,5.0,6.0,2.0,8.0,3.0,2.0,1.0,4.0,1.0,7.0,8.0,2.0,6.0,4.0,10.0,8.0,1.0,6.0,,16.07,17.86,17.86,17.86,17.86,12.5,10.0,6.0,9.0,8.0,8.0,4.0,19.23,15.38,15.38,17.31,15.38,17.31,8.0,8.0,8.0,8.0,10.0,,,,,,0,1.0,7.0,8.0,9.0,10.0,9.0,10.0,6.0,2.0,2.0,14.0,18.0,20.0,18.0,18.0,12.0,8.0,8.0,9.0,10.0,9.0,6.0,1.0,3.0,,,,,,,14.29,16.33,18.37,18.37,18.37,14.29,8.0,7.0,7.0,8.0,7.0,7.0,20.0,15.56,15.56,17.78,15.56,15.56,8.0,8.0,9.0,9.0,9.0,,,,,,0.0,0.0,0.0,,,16.67,16.67,16.67,16.67,16.67,16.67,,,,,,,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,,8.0,8.0,8.0,8.0,8.0,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
182,9.0,0,17,1,8,10,6,6.0,9,6,189.0,0,-0.22,0,27.0,6.0,16.98,16.98,16.98,16.98,16.98,15.09,0,5.0,7.0,6.0,6.0,7.0,5.0,6.0,7.0,2.0,22.0,Epidemiology,4.0,,,,1.0,7.0,5.0,New Jersey,"8,904",,1.0,4.0,3.0,Epidemiologist,4.0,5.0,6.0,2.0,8.0,3.0,2.0,1.0,4.0,1.0,7.0,8.0,2.0,6.0,4.0,10.0,8.0,1.0,6.0,,16.07,17.86,17.86,17.86,17.86,12.5,10.0,6.0,9.0,8.0,8.0,4.0,19.23,15.38,15.38,17.31,15.38,17.31,8.0,8.0,8.0,8.0,10.0,,,,,,0,6.0,8.0,8.0,8.0,9.0,8.0,6.0,6.0,2.0,2.0,14.0,18.0,20.0,18.0,18.0,12.0,8.0,8.0,9.0,10.0,9.0,6.0,1.0,3.0,,,,,,,14.29,16.33,18.37,18.37,18.37,14.29,8.0,7.0,7.0,8.0,7.0,7.0,20.0,15.56,15.56,17.78,15.56,15.56,8.0,8.0,9.0,9.0,9.0,,,,,,0.0,0.0,0.0,,,16.67,16.67,16.67,16.67,16.67,16.67,,,,,,,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,,8.0,8.0,8.0,8.0,8.0,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
182,9.0,0,17,1,8,10,6,6.0,1,7,190.0,0,0.01,0,25.0,2.0,15.56,20.0,20.0,20.0,13.33,11.11,1,7.0,5.0,7.0,7.0,,,6.0,4.0,2.0,22.0,Epidemiology,4.0,,,,1.0,7.0,5.0,New Jersey,"8,904",,1.0,4.0,3.0,Epidemiologist,4.0,5.0,6.0,2.0,8.0,3.0,2.0,1.0,4.0,1.0,7.0,8.0,2.0,6.0,4.0,10.0,8.0,1.0,6.0,,16.07,17.86,17.86,17.86,17.86,12.5,10.0,6.0,9.0,8.0,8.0,4.0,19.23,15.38,15.38,17.31,15.38,17.31,8.0,8.0,8.0,8.0,10.0,,,,,,0,7.0,8.0,9.0,9.0,9.0,8.0,8.0,6.0,2.0,2.0,14.0,18.0,20.0,18.0,18.0,12.0,8.0,8.0,9.0,10.0,9.0,6.0,1.0,3.0,,,,,,,14.29,16.33,18.37,18.37,18.37,14.29,8.0,7.0,7.0,8.0,7.0,7.0,20.0,15.56,15.56,17.78,15.56,15.56,8.0,8.0,9.0,9.0,9.0,,,,,,0.0,0.0,0.0,,,16.67,16.67,16.67,16.67,16.67,16.67,,,,,,,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,,8.0,8.0,8.0,8.0,8.0,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
182,9.0,0,17,1,8,10,6,6.0,7,8,191.0,0,-0.12,0,28.0,2.0,20.45,20.45,20.45,18.18,18.18,2.27,0,5.0,7.0,7.0,7.0,8.0,5.0,6.0,5.0,2.0,22.0,Epidemiology,4.0,,,,1.0,7.0,5.0,New Jersey,"8,904",,1.0,4.0,3.0,Epidemiologist,4.0,5.0,6.0,2.0,8.0,3.0,2.0,1.0,4.0,1.0,7.0,8.0,2.0,6.0,4.0,10.0,8.0,1.0,6.0,,16.07,17.86,17.86,17.86,17.86,12.5,10.0,6.0,9.0,8.0,8.0,4.0,19.23,15.38,15.38,17.31,15.38,17.31,8.0,8.0,8.0,8.0,10.0,,,,,,1,9.0,9.0,9.0,9.0,9.0,8.0,9.0,6.0,,2.0,14.0,18.0,20.0,18.0,18.0,12.0,8.0,8.0,9.0,10.0,9.0,6.0,1.0,3.0,,,,,,,14.29,16.33,18.37,18.37,18.37,14.29,8.0,7.0,7.0,8.0,7.0,7.0,20.0,15.56,15.56,17.78,15.56,15.56,8.0,8.0,9.0,9.0,9.0,,,,,,0.0,0.0,0.0,,,16.67,16.67,16.67,16.67,16.67,16.67,,,,,,,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,,8.0,8.0,8.0,8.0,8.0,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
182,9.0,0,17,1,8,10,6,6.0,8,9,192.0,0,0.33,0,24.0,2.0,19.57,19.57,15.22,17.39,15.22,13.04,0,3.0,8.0,7.0,6.0,7.0,3.0,5.0,4.0,2.0,22.0,Epidemiology,4.0,,,,1.0,7.0,5.0,New Jersey,"8,904",,1.0,4.0,3.0,Epidemiologist,4.0,5.0,6.0,2.0,8.0,3.0,2.0,1.0,4.0,1.0,7.0,8.0,2.0,6.0,4.0,10.0,8.0,1.0,6.0,,16.07,17.86,17.86,17.86,17.86,12.5,10.0,6.0,9.0,8.0,8.0,4.0,19.23,15.38,15.38,17.31,15.38,17.31,8.0,8.0,8.0,8.0,10.0,,,,,,1,8.0,9.0,9.0,9.0,9.0,8.0,9.0,6.0,2.0,2.0,14.0,18.0,20.0,18.0,18.0,12.0,8.0,8.0,9.0,10.0,9.0,6.0,1.0,3.0,,,,,,,14.29,16.33,18.37,18.37,18.37,14.29,8.0,7.0,7.0,8.0,7.0,7.0,20.0,15.56,15.56,17.78,15.56,15.56,8.0,8.0,9.0,9.0,9.0,,,,,,0.0,0.0,0.0,,,16.67,16.67,16.67,16.67,16.67,16.67,,,,,,,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,,8.0,8.0,8.0,8.0,8.0,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
182,9.0,0,17,1,8,10,6,6.0,2,10,193.0,0,0.53,0,25.0,4.0,20.93,16.28,23.26,16.28,11.63,11.63,0,3.0,9.0,7.0,6.0,8.0,6.0,8.0,8.0,2.0,22.0,Epidemiology,4.0,,,,1.0,7.0,5.0,New Jersey,"8,904",,1.0,4.0,3.0,Epidemiologist,4.0,5.0,6.0,2.0,8.0,3.0,2.0,1.0,4.0,1.0,7.0,8.0,2.0,6.0,4.0,10.0,8.0,1.0,6.0,,16.07,17.86,17.86,17.86,17.86,12.5,10.0,6.0,9.0,8.0,8.0,4.0,19.23,15.38,15.38,17.31,15.38,17.31,8.0,8.0,8.0,8.0,10.0,,,,,,0,5.0,8.0,9.0,9.0,9.0,6.0,8.0,6.0,2.0,2.0,14.0,18.0,20.0,18.0,18.0,12.0,8.0,8.0,9.0,10.0,9.0,6.0,1.0,3.0,,,,,,,14.29,16.33,18.37,18.37,18.37,14.29,8.0,7.0,7.0,8.0,7.0,7.0,20.0,15.56,15.56,17.78,15.56,15.56,8.0,8.0,9.0,9.0,9.0,,,,,,0.0,0.0,0.0,,,16.67,16.67,16.67,16.67,16.67,16.67,,,,,,,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,,8.0,8.0,8.0,8.0,8.0,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
183,10.0,0,19,1,8,10,3,3.0,1,1,184.0,1,0.28,1,34.0,2.0,16.67,16.67,16.67,16.67,16.67,16.67,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,2.0,24.0,Social work,11.0,,,,2.0,1.0,1.0,Uzbekistan,"703,007",,1.0,7.0,3.0,boxing champ,6.0,9.0,6.0,8.0,9.0,8.0,8.0,9.0,9.0,9.0,7.0,8.0,8.0,9.0,9.0,10.0,8.0,1.0,5.0,,20.0,22.5,17.5,22.5,10.0,7.5,6.0,9.0,9.0,8.0,7.0,6.0,23.68,21.05,13.16,23.68,15.79,2.63,9.0,7.0,9.0,9.0,7.0,,,,,,1,8.0,9.0,9.0,7.0,6.0,9.0,7.0,9.0,2.0,5.0,14.0,18.0,18.0,18.0,16.0,16.0,9.0,9.0,8.0,8.0,8.0,5.0,3.0,3.0,,,,,,,14.89,17.02,17.02,17.02,17.02,17.02,9.0,9.0,9.0,9.0,9.0,9.0,16.67,16.67,16.67,16.67,16.67,16.67,9.0,8.0,8.0,9.0,8.0,,,,,,0.0,1.0,0.0,,,16.67,16.67,16.67,16.67,16.67,16.67,,,,,,,8.0,8.0,8.0,8.0,8.0,6.0,9.0,8.0,7.0,8.0,8.0,,8.0,8.0,8.0,8.0,8.0,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
183,10.0,0,19,1,8,10,3,3.0,7,2,185.0,0,-0.01,0,25.0,4.0,16.98,15.09,16.98,16.98,18.87,15.09,0,6.0,6.0,6.0,7.0,6.0,10.0,6.0,10.0,2.0,24.0,Social work,11.0,,,,2.0,1.0,1.0,Uzbekistan,"703,007",,1.0,7.0,3.0,boxing champ,6.0,9.0,6.0,8.0,9.0,8.0,8.0,9.0,9.0,9.0,7.0,8.0,8.0,9.0,9.0,10.0,8.0,1.0,5.0,,20.0,22.5,17.5,22.5,10.0,7.5,6.0,9.0,9.0,8.0,7.0,6.0,23.68,21.05,13.16,23.68,15.79,2.63,9.0,7.0,9.0,9.0,7.0,,,,,,0,7.0,6.0,7.0,6.0,6.0,7.0,7.0,5.0,2.0,5.0,14.0,18.0,18.0,18.0,16.0,16.0,9.0,9.0,8.0,8.0,8.0,5.0,3.0,3.0,,,,,,,14.89,17.02,17.02,17.02,17.02,17.02,9.0,9.0,9.0,9.0,9.0,9.0,16.67,16.67,16.67,16.67,16.67,16.67,9.0,8.0,8.0,9.0,8.0,,,,,,0.0,1.0,0.0,,,16.67,16.67,16.67,16.67,16.67,16.67,,,,,,,8.0,8.0,8.0,8.0,8.0,6.0,9.0,8.0,7.0,8.0,8.0,,8.0,8.0,8.0,8.0,8.0,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
